customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age,risk_score
93,Brijesh,Koshy,Female,1982-10-13,"15/68, Gopal Circle",Gandhidham,West Bengal,96997,6749200945,aryan82@example.com,Sub,1704897,GB05MZLJ5316283229410,30565689484943,9.0,45556.0,5061.777777777777,9726.0,7.0,708.0,0.0127118644067796,0.0267206757944908,42.0,2
94,Eesha,Sodhi,Female,1999-06-23,"89/16, Bhakta Nagar",Dehradun,Arunachal Pradesh,528510,913452302142,praneel64@example.net,Speech and language therapist,602423,GB34ZOLB2327188492767,213194762273211,7.0,41085.0,5869.285714285715,9177.0,5.0,495.0,0.0141414141414141,0.0681995873331529,25.0,2
95,Upasna,Roy,Male,1976-12-11,"46/56
Shere Marg",Mehsana,Sikkim,933468,911923782717,bsetty@example.com,Gaffer,1913519,GB73JTMZ6609477289657,4170407058932149,1.0,427.0,427.0,427.0,1.0,0.0,0.0,0.000223149077694,48.0,0
96,Vincent,Kothari,Male,1988-12-02,"72/63, Mistry Nagar",Bilaspur,Himachal Pradesh,124376,2056976548,satheethan@example.com,"Education officer, museum",1897190,GB46AJCG6275460460172,30056331203915,3.0,25272.0,8424.0,8893.0,3.0,519.0,0.0057803468208092,0.0133207533246538,36.0,1
97,Qabil,Bhakta,Female,1998-10-06,"42, Parsa Chowk",Sambhal,Maharashtra,831605,919488393812,bhavikaghosh@example.net,Curator,1826445,GB33KQXN4803417896189,213192912953120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0
98,Lipika,Sama,Female,1997-11-11,"30/088, Hayer Circle",Rajpur Sonarpur,Bihar,292883,918402845119,goak@example.net,Aid worker,1132485,GB89VMUV1497902238743,6011758326032544,7.0,39879.0,5697.0,9881.0,5.0,616.0,0.0113636363636363,0.0352137114398866,27.0,2
99,Bhavna,Srinivas,Female,2000-04-06,"14/957
Bhatia Zila",Hazaribagh,Haryana,127422,4357833546,ramachandranbalendra@example.com,Passenger transport manager,1155469,GB68OCLT1487500606560,6540047914040543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0
100,Samuel,Wable,Female,1986-09-20,"472, Bahl Zila",Anantapur,Chhattisgarh,679417,7003080804,vermaavi@example.net,"Surveyor, rural practice",242155,GB10IRCH7502453095438,3529129820037177,4.0,22481.0,5620.25,8832.0,3.0,547.0,0.0073126142595978,0.09283723235118,38.0,1
101,Zayan,Som,Female,1994-08-13,"H.No. 898
Sama Ganj",Indore,Sikkim,609285,910125913362,radhakrishnanleela@example.net,Tax inspector,409115,GB53RCSG4027886580881,2273708189842267,2.0,15953.0,7976.5,9135.0,2.0,94.0,0.0212765957446808,0.0389939259132517,30.0,1
102,Yashvi,Kalita,Male,2002-11-06,"09/22, Bhat Street",Tirunelveli,Madhya Pradesh,526970,915341514265,mohantytanveer@example.org,Arboriculturist,1997925,GB89CTLE1277964245848,345045610167305,5.0,24416.0,4883.2,8102.0,4.0,613.0,0.0081566068515497,0.0122206789544152,22.0,1
103,Qasim,Dixit,Male,1977-02-26,"12, Oak Chowk",Coimbatore,Mizoram,772170,2447713394,ganeshekalinga@example.org,Insurance claims handler,1334694,GB79TPDZ0274894268057,4203110496623,2.0,2505.0,1252.5,1329.0,1.0,392.0,0.0051020408163265,0.0018768346901986,48.0,0
104,Aryan,Kuruvilla,Female,1999-08-17,"33/522
Dugar",Ambattur,Maharashtra,473484,818536141,golaveer@example.net,Homeopath,814707,GB54FMAP0519558691836,2720470763379849,8.0,45948.0,5743.5,8289.0,7.0,621.0,0.0128824476650563,0.0563981897786566,25.0,2
105,Vanya,Sawhney,Male,1990-11-06,"H.No. 09, Tank",Lucknow,Assam,861700,910097267969,krishnamurthynaksh@example.net,Print production planner,1799885,GB41YHHM6487018143271,4471027794113,3.0,9751.0,3250.333333333333,7586.0,3.0,408.0,0.0073529411764705,0.0054175683446442,34.0,1
106,Hemal,Kapur,Male,2004-11-29,"H.No. 268
Dara Nagar",Eluru,Uttarakhand,740194,911152615556,sathvikkorpal@example.com,"Nurse, children's",516819,GB44BPHB0665195683413,4413669906072118749,5.0,25900.0,5180.0,9944.0,4.0,282.0,0.0177304964539007,0.0501142566353017,20.0,2
107,Pallavi,Nagy,Female,1988-12-08,"05/45, Pai Nagar",Kadapa,Nagaland,665046,2107215624,ppurohit@example.org,"Scientist, clinical (histocompatibility and immunogenetics)",1100429,GB80EHHZ9193288866271,213148915985667,8.0,34698.0,4337.25,8412.0,6.0,657.0,0.0121765601217656,0.0315313391413712,36.0,2
108,Champak,Dube,Male,1986-03-25,"384
Kala Ganj",Belgaum,Telangana,109067,5362344218,wadhwaaadhya@example.org,Tourist information centre manager,238673,GB60RWSR9263662331418,3544845621734198,1.0,9150.0,9150.0,9150.0,1.0,0.0,0.0,0.038336971504946,38.0,1
109,Rajeshri,Issac,Female,1977-07-24,"H.No. 31
Sachar Path",Serampore,Tamil Nadu,307177,914922033835,orinderaggarwal@example.net,Food technologist,577419,GB81OGCN3653323639848,4681764592513765,3.0,11923.0,3974.3333333333335,7612.0,3.0,662.0,0.0045317220543806,0.0206487836389173,47.0,1
110,Isaac,Bhat,Female,1976-06-09,"H.No. 43, Sood Chowk",Malegaon,West Bengal,632239,912084826611,ydugar@example.org,"Buyer, retail",1224497,GB14EFBU8505191490565,180027518516146,4.0,10544.0,2636.0,5282.0,4.0,376.0,0.0106382978723404,0.0086108826726402,48.0,1
111,Chakradev,Chaudry,Female,1999-05-06,"H.No. 265, More",Aizawl,Uttarakhand,467549,3808137859,samuel09@example.net,Medical sales representative,272220,GB55GUKG7619264170309,4923274012484090,4.0,18512.0,4628.0,6600.0,3.0,507.0,0.0078895463510848,0.0680038204393505,25.0,1
112,Shivansh,Kaur,Male,1983-06-24,"67, Mittal Ganj",Tiruppur,Kerala,417465,6637691844,btailor@example.org,Management consultant,708686,GB67YRGI5047266051902,60451341055,7.0,39541.0,5648.714285714285,9816.0,5.0,413.0,0.0169491525423728,0.055794808984515,41.0,2
113,Michael,Balakrishnan,Male,1982-05-27,"43, Ram Ganj",Nellore,Odisha,782732,918080777365,bhatnagardipta@example.net,Careers adviser,884144,GB85GXYI6671686361523,4368376373911967,8.0,32513.0,4064.125,8810.0,6.0,658.0,0.0121580547112462,0.0367734215240956,42.0,2
114,Zilmil,Parmer,Female,1984-06-28,"20
Purohit Ganj",Ramgarh,Uttarakhand,323460,2861084409,jagdishdalal@example.net,Higher education careers adviser,309724,GB15ZNYJ8302840924498,4559205324117151,6.0,21408.0,3568.0,7173.0,5.0,637.0,0.0094191522762951,0.0691196032596763,40.0,2
115,Nathaniel,Prashad,Male,1995-03-17,"H.No. 539, Kadakia Circle",Ahmedabad,Chhattisgarh,944793,915073582743,anusha71@example.net,"Teacher, special educational needs",945560,GB72ELPU0341873200357,6011162748092840,3.0,13485.0,4495.0,7738.0,3.0,555.0,0.0054054054054054,0.0142613900757223,30.0,1
116,Akshay,Walia,Male,1986-04-05,"20/22, Vasa",Latur,Manipur,315024,287094612,bdugar@example.org,Theatre stage manager,354648,GB62AWGQ1930613656688,213115631625000,9.0,57842.0,6426.888888888889,9285.0,5.0,513.0,0.0175438596491228,0.1630969299136044,38.0,2
117,Yashodhara,Vala,Female,1980-04-21,"842, Bawa Road",Jamshedpur,Sikkim,400538,918635087080,pranitdasgupta@example.org,Catering manager,1319964,GB19TFVI5055274744724,585765756705,2.0,14146.0,7073.0,8130.0,2.0,75.0,0.0266666666666666,0.0107169589473652,44.0,1
118,Chakradev,Randhawa,Male,2000-02-28,"H.No. 63
Karan Chowk",Medininagar,Gujarat,638938,912948438059,igarde@example.com,Estate manager/land agent,1698795,GB94JJTR5066874189684,213101804281912,6.0,33754.0,5625.666666666667,9370.0,4.0,374.0,0.0160427807486631,0.0198693780002884,25.0,2
119,Garima,Konda,Female,2001-01-13,"H.No. 901, Goswami Chowk",Motihari,Sikkim,127776,9518098236,nidrabhagat@example.org,Clinical embryologist,722430,GB53LPGS1444695477694,2260958282044031,1.0,9218.0,9218.0,9218.0,1.0,0.0,0.0,0.0127597137438921,24.0,1
120,Yachana,Soni,Male,1978-10-12,"H.No. 650
Bhatt Marg",Purnia,Telangana,146901,3651168378,chanakyadave@example.org,Medical physicist,1203610,GB94JHPO5240721540310,2265923302514780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0
121,Jai,Dara,Male,2004-10-03,"H.No. 408, Parekh Street",Madanapalle,Assam,972168,914211890231,elijahsolanki@example.net,Arts administrator,1171927,GB66AQUD8721974504426,4592537771317522761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
122,Pallavi,Magar,Male,1995-12-09,"06/45, Khalsa Circle",Dehradun,Uttarakhand,231085,917558323297,jayaramanjeremiah@example.com,Local government officer,1752517,GB84GKMV9690268960011,343095711778973,6.0,35440.0,5906.666666666667,9997.0,5.0,443.0,0.0135440180586907,0.0202223430642898,29.0,2
123,Ojasvi,Pathak,Male,1985-03-05,"H.No. 186
Mahajan Ganj",Thrissur,Maharashtra,422220,918796502860,nandini16@example.net,"Designer, fashion/clothing",1587454,GB33FOKH3603305928918,3574320302614112,7.0,23860.0,3408.5714285714284,9893.0,4.0,600.0,0.0116666666666666,0.0150303567851414,40.0,2
124,Rajeshri,Basu,Female,1994-11-17,"21/70
Seth Nagar",Guntakal,Maharashtra,175722,3936289715,svenkatesh@example.org,Charity fundraiser,1380576,GB23MLMR6636386015631,676157111284,7.0,45720.0,6531.428571428572,9874.0,5.0,445.0,0.0157303370786516,0.0331166121966483,30.0,2
125,Januja,Narasimhan,Male,1995-05-15,"756
Rau Nagar",Tirupati,West Bengal,704714,2962112436,binadoctor@example.com,"Surveyor, building control",513112,GB33ZVKW2294285724910,2229725541842186,3.0,21398.0,7132.666666666667,9803.0,2.0,419.0,0.0071599045346062,0.0417023963579101,29.0,1
126,Maya,Rana,Male,1983-01-14,"24/471
Narayan Chowk",Yamunanagar,Assam,985,5814907590,akshay01@example.com,Solicitor,774719,GB71GGIA3128786896571,30383653215479,3.0,5330.0,1776.6666666666667,3256.0,3.0,329.0,0.0091185410334346,0.0068799138784514,42.0,0
127,Adweta,Khurana,Female,1994-11-09,"H.No. 013
Pradhan Road",Vasai-Virar,Manipur,323996,917471237540,yutikawable@example.net,Herbalist,1767804,GB88YHVW5074542863269,4167310152150300,2.0,15623.0,7811.5,9216.0,2.0,309.0,0.0064724919093851,0.0088375181864052,30.0,1
128,Ishita,Lanka,Male,1998-08-26,"79/940, Sharaf Ganj",Dewas,Arunachal Pradesh,658535,7554198380,qswamy@example.org,Ergonomist,390512,GB49MSIW1057352873936,213130858425182,5.0,20073.0,4014.6,9065.0,5.0,636.0,0.0078616352201257,0.0514017494980948,26.0,2
129,Balendra,Dutta,Male,1981-05-06,"82, Bansal Ganj",Mumbai,Madhya Pradesh,234560,96300617,yashawinipuri@example.com,"Psychologist, educational",1162275,GB80EYXB2751302444879,503840902772,6.0,30720.0,5120.0,9550.0,6.0,457.0,0.0131291028446389,0.0264309221139575,43.0,2
130,Keya,Choudhary,Male,1994-09-23,"H.No. 60
Nagy Road",Malegaon,Meghalaya,222143,918476849004,tejas54@example.net,"Pharmacist, community",1884157,GB72ERMX5871310238860,340790769012845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0
131,Bhanumati,Chaudhari,Female,1997-07-06,"14/110
Aggarwal Zila",Vadodara,Odisha,463875,916695140861,anjali75@example.org,Clinical cytogeneticist,1032852,GB59VHMF9011776381916,5490604008061025,9.0,31025.0,3447.222222222222,9830.0,7.0,634.0,0.0141955835962145,0.0300381855290012,27.0,2
132,Parth,Thaman,Female,1997-02-27,"38/61, Sami Path",Gangtok,Andhra Pradesh,524230,5116411639,manigeorge@example.net,Ophthalmologist,1718973,GB98GIRK9226570549133,4466781152440412,5.0,27648.0,5529.6,8403.0,5.0,480.0,0.0104166666666666,0.0160840222621297,28.0,2
133,Indrajit,Maharaj,Female,1981-07-18,"H.No. 879, Hari Marg",Guna,Bihar,25340,910129687967,lakshitsha@example.net,Forest/woodland manager,364917,GB52TTMX0387216687843,3527151865227432,9.0,47155.0,5239.444444444444,9597.0,6.0,578.0,0.0155709342560553,0.1292211653608903,43.0,2
134,Falak,Borah,Female,1999-03-30,"58/12
Bora Street",Jalgaon,Odisha,610755,3972699281,girik77@example.org,Chief Strategy Officer,274219,GB47ZMUI0734976087321,4807504190062821438,2.0,5528.0,2764.0,3048.0,1.0,61.0,0.0327868852459016,0.020159069940449,25.0,0
135,Aradhana,Pandya,Female,1977-03-11,"45
Sarma Circle",Pallavaram,Arunachal Pradesh,787966,919168149267,bsamra@example.org,"Development worker, community",523570,GB75LIDI1923064190122,3517641074751638,4.0,22302.0,5575.5,8061.0,4.0,666.0,0.006006006006006,0.0425960234543614,48.0,1
136,Shivansh,Nayak,Male,1988-04-10,"H.No. 134
Narain Street",Bettiah,Bihar,360879,1446898543,yuvraj81@example.com,"Engineer, manufacturing systems",1151788,GB95SACC7690915800377,180088864958118,2.0,7809.0,3904.5,4995.0,2.0,117.0,0.017094017094017,0.0067798935220717,36.0,1
137,Balhaar,Natt,Female,2001-09-21,"86
Kashyap Nagar",Raipur,Haryana,368848,2156327380,palladipta@example.org,Biomedical scientist,560926,GB30TGEF5559223684337,5536247323247055,7.0,28895.0,4127.857142857143,7487.0,6.0,428.0,0.0163551401869158,0.0515130338048156,23.0,2
138,Ladli,Kalla,Female,1986-08-14,"83/36, Varty Chowk",Kanpur,Odisha,876823,7358537617,neelima28@example.com,"Scientist, product/process development",1143716,GB52HGFO1661524729315,6589985391744040,1.0,8344.0,8344.0,8344.0,1.0,0.0,0.0,0.0072955174186598,38.0,1
139,Charan,Bora,Male,2004-07-06,"H.No. 76
Chawla Path",Hapur,Odisha,482753,2337003070,vedant86@example.net,Sports therapist,352962,GB43TBYA8811273207509,4802540841637,3.0,7735.0,2578.333333333333,5329.0,3.0,360.0,0.0083333333333333,0.0219145403754511,20.0,1
140,Vrinda,Dubey,Female,1981-04-19,"15/07, Trivedi Marg",Tinsukia,Karnataka,289338,7338566038,kevin57@example.com,"Education officer, community",576217,GB92OJOR7757009978619,2720445623646223,6.0,37994.0,6332.333333333333,9279.0,5.0,532.0,0.0112781954887218,0.0659369647198885,43.0,2
141,Shaurya,Zacharia,Male,1999-04-09,"90/28, Chakrabarti Zila",Jodhpur,Assam,245774,3824576956,nishavig@example.org,Medical technical officer,1279161,GB81AVUE4210090416286,213165138825538,9.0,38226.0,4247.333333333333,8835.0,6.0,463.0,0.019438444924406,0.0298836502989068,25.0,2
142,Shaurya,Dayal,Male,1993-04-25,"H.No. 32
Krish Road",Anand,Nagaland,427405,3190881257,chaudryforum@example.org,Web designer,960259,GB03PGBE5245922947377,5388063589498103,4.0,20403.0,5100.75,7610.0,4.0,620.0,0.0064516129032258,0.0212473926305298,31.0,1
143,Lopa,Sachar,Female,1975-05-11,"46/18
Atwal Chowk",Phagwara,Tripura,963868,2434693195,ebhargava@example.net,Market researcher,1320735,GB69MZWE2809196364992,676203943193,6.0,23253.0,3875.5,7467.0,6.0,581.0,0.0103270223752151,0.0176061056911492,49.0,2
144,Jeet,Lata,Male,1988-12-19,"99/63
Srinivasan Zila",Maheshtala,Gujarat,916819,913224976239,zansi09@example.org,"Conservator, museum/gallery",1976777,GB05QOED1474359874975,4473471150296252,9.0,42986.0,4776.222222222223,8787.0,7.0,612.0,0.0147058823529411,0.0217454978482651,36.0,2
145,Mugdha,Kale,Female,1979-06-26,"47/948, Barad Zila",Surendranagar Dudhrej,Telangana,627217,7028402189,ishita02@example.org,Biomedical engineer,1219114,GB88SXMO6224579892447,2317667746463058,6.0,23391.0,3898.5,6750.0,5.0,512.0,0.01171875,0.019186884901658,45.0,2
146,Harinakshi,Bhatti,Male,1994-02-23,"606, Divan Marg",Begusarai,Meghalaya,857454,915343216890,ushere@example.com,"Psychologist, prison and probation services",735390,GB71TLZF1404171507463,30319743974105,4.0,13436.0,3359.0,8085.0,4.0,467.0,0.0085653104925053,0.0182705775166918,31.0,1
147,Tarak,Sane,Male,1987-10-05,"53/45
Halder Nagar",Noida,Odisha,726584,916684363004,sbarman@example.net,Primary school teacher,407964,GB09WKLE2281547017609,503818602305,3.0,9572.0,3190.6666666666665,5909.0,3.0,188.0,0.0159574468085106,0.0234628545655989,37.0,1
148,Champak,Kapadia,Female,1989-12-15,"63/864
Peri Street",Mehsana,Telangana,288117,918327210592,bordevinaya@example.net,General practice doctor,440399,GB76DVNO2151444360053,30445471091729,6.0,31963.0,5327.166666666667,8991.0,5.0,610.0,0.0098360655737704,0.0725773673418877,35.0,2
149,Ati,Chhabra,Female,1978-09-12,"H.No. 482, Dhar",Deoghar,Nagaland,459960,1470829503,mannanqadim@example.net,"Conservator, furniture",1653996,GB52ZXBK7440294518345,5457234666869062,9.0,52644.0,5849.333333333333,9316.0,5.0,497.0,0.0181086519114688,0.0318283720154099,46.0,2
150,Sanya,Sodhi,Female,1981-08-21,"82, Kala Path",Panihati,Uttarakhand,345642,5509663954,nagyarin@example.com,Quality manager,1693289,GB98TRTG9380562398214,4517101057486,3.0,20072.0,6690.666666666667,9851.0,1.0,723.0,0.0041493775933609,0.0118538536540425,43.0,1
151,Chakrika,Bawa,Female,1999-10-31,"27, Varty Road",Ahmedabad,Karnataka,66943,8512198764,idika52@example.net,Fish farm manager,1466766,GB89IFXH9321540435471,180011362603341,9.0,47661.0,5295.666666666667,9005.0,5.0,632.0,0.0142405063291139,0.0324939356379954,25.0,2
152,Warda,Baral,Male,1993-12-25,"H.No. 21
Sarma Marg",Thoothukudi,Chhattisgarh,45234,918491176672,kohlipranit@example.com,Mudlogger,869970,GB65ICWA7297046260689,639020636697,6.0,33470.0,5578.333333333333,7909.0,3.0,679.0,0.0088365243004418,0.0384725910088853,31.0,2
153,Jeremiah,Gade,Male,1989-10-14,"899, Agate Path",Chandrapur,Madhya Pradesh,183906,6879049360,nihaltella@example.org,"Surveyor, insurance",218173,GB52NTMY9451936173298,6011109996446186,8.0,39241.0,4905.125,9614.0,4.0,481.0,0.0166320166320166,0.1798618527498819,35.0,2
154,Ayushman,Krishna,Male,1980-10-07,"04/578, Soni Road",Jammu,Haryana,163307,7946057882,travi@example.com,"Doctor, hospital",1639306,GB82DKOC2205562715928,213195124968653,3.0,15407.0,5135.666666666667,8007.0,3.0,198.0,0.0151515151515151,0.0093984893607416,44.0,1
155,Bishakha,Misra,Female,2004-03-14,"H.No. 086
Madan Street",Kirari Suleman Nagar,Uttarakhand,401365,911757946246,ranbir26@example.org,Health physicist,783349,GB23FHFB1679588171005,4396230353308981,8.0,36249.0,4531.125,8238.0,5.0,665.0,0.0120300751879699,0.0462743936610629,21.0,2
156,Sara,Chowdhury,Male,1976-08-07,"72/77
Nair Circle",Baranagar,Mizoram,140806,7792173120,handaoliver@example.net,Statistician,1338447,GB40PEQS1468341337384,30190491650027,3.0,17535.0,5845.0,8029.0,2.0,528.0,0.0056818181818181,0.0131010043729785,48.0,1
157,Vivaan,Ramakrishnan,Male,1978-03-29,"44
Varty Path",Khandwa,Haryana,483986,915646616984,majumdartristan@example.com,"Restaurant manager, fast food",1949113,GB42HFNJ3748434036331,4312273406608081,8.0,29206.0,3650.75,7000.0,6.0,525.0,0.0152380952380952,0.0149842518109519,46.0,2
158,Chakradhar,Maharaj,Female,2000-09-23,"H.No. 626
Ahluwalia Marg",Guna,Nagaland,527769,912824419717,esankaran@example.com,"Radiographer, therapeutic",1645960,GB27NHTC3131091855010,375542024863522,8.0,27447.0,3430.875,5393.0,5.0,595.0,0.0134453781512605,0.0166753748572261,24.0,2
159,Udyati,Devan,Female,1998-04-09,"66/63
Loyal Marg",Srikakulam,Kerala,667426,6663509077,glalla@example.org,Town planner,573944,GB84DFWJ8058372501375,4569701582806813993,3.0,13061.0,4353.666666666667,5587.0,2.0,67.0,0.044776119402985,0.0227565755544094,26.0,1
160,Azad,Mahal,Male,1987-06-23,"850
Bajaj",Vijayanagaram,Gujarat,330380,915562341458,jdayal@example.org,Technical author,895507,GB90FBUW1419510678272,3590528769734278,3.0,24857.0,8285.666666666666,9807.0,3.0,463.0,0.0064794816414686,0.0277574602990261,37.0,1
161,Caleb,Gaba,Male,1978-08-31,"050
Majumdar Marg",Nagaon,Odisha,118550,7195530730,aashikari@example.org,Careers adviser,1937246,GB75JIPJ3052067094098,2224008038048293,9.0,48647.0,5405.222222222223,9011.0,6.0,655.0,0.0137404580152671,0.0251114210585542,46.0,2
162,Shivansh,Zachariah,Female,2000-12-05,"H.No. 049
Memon Path",Berhampur,Meghalaya,544568,702193332,trajan@example.org,"Doctor, general practice",889014,GB70ETLS8779873242722,4234437201763590,4.0,21286.0,5321.5,7927.0,3.0,541.0,0.0073937153419593,0.0239433799692693,24.0,1
163,Nidhi,Bhattacharyya,Female,1998-12-22,"751, Kara Road",Solapur,Sikkim,546820,3090826784,ravelbhavika@example.org,Immigration officer,412309,GB46QBWN1812623841765,4983109738600681371,3.0,12497.0,4165.666666666667,6567.0,2.0,260.0,0.0115384615384615,0.0303097919278987,26.0,1
164,Dev,Kamdar,Male,1992-02-23,"H.No. 51
Kalita Zila",Kumbakonam,Haryana,720691,913830434421,manan99@example.com,Civil Service administrator,1826102,GB65LZRC8277662598880,2422854603453966,3.0,12319.0,4106.333333333333,8027.0,3.0,371.0,0.0080862533692722,0.0067460634729056,33.0,1
165,Jagrati,Krish,Female,2002-07-29,"83/326
Tailor Path",Raurkela Industrial Township,Assam,525565,917656162888,bachittarviswanathan@example.com,Ranger/warden,1125712,GB36NGYX4559438863743,374870394687440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0
166,Adya,Khalsa,Female,1978-09-20,"H.No. 29, Bhavsar",Chinsurah,Andhra Pradesh,325930,4373982952,chakrabortyarya@example.net,Call centre manager,325323,GB93HXLF1304103055132,4625098615108456557,8.0,28438.0,3554.75,8205.0,5.0,569.0,0.0140597539543057,0.0874146617361821,46.0,2
167,Madhavi,Radhakrishnan,Male,1979-08-31,"H.No. 87
Panchal Path",Bahraich,Nagaland,744095,913339557879,twarrior@example.org,"Geneticist, molecular",525289,GB82PXOT7533995057308,4017358235675340,5.0,22462.0,4492.4,8104.0,4.0,636.0,0.0078616352201257,0.0427612228696964,45.0,1
168,Raksha,Borah,Female,1985-07-06,"H.No. 10, Date Nagar",Darbhanga,Chhattisgarh,580881,502157326,adewan@example.org,Biomedical engineer,491492,GB87LFJG0391605904224,4219671841381178,1.0,8475.0,8475.0,8475.0,1.0,0.0,0.0,0.0172434139314576,39.0,1
169,George,Mall,Male,1982-10-11,"19/18, Buch Chowk",Bihar Sharif,Assam,463081,910063929248,kiaankamdar@example.net,Magazine features editor,1020139,GB10LSSK8840430832309,4209573224022,3.0,16703.0,5567.666666666667,7467.0,3.0,529.0,0.0056710775047258,0.0163732589382427,42.0,1
170,Rachit,Handa,Female,1978-11-01,"983
Madan Circle",Bardhaman,West Bengal,91891,2538812146,banjeetvora@example.net,Brewing technologist,1345455,GB45LKPW9916264498263,502099762937,1.0,6985.0,6985.0,6985.0,1.0,0.0,0.0,0.0051915523001512,46.0,1
