customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age
94,Veer,Bahri,Male,1980-12-02,"H.No. 81, Chopra Path",Bhatpara,Meghalaya,565805,915138226130,anirudh63@example.com,Acupuncturist,390783,GB23UFPB3382158793093,2713034741028727,3.0,9773.0,3257.6666666666665,3989.0,2.0,325.0,0.009230769230769232,0.025008764454953262,44.0
95,Vaishnavi,Varughese,Male,1982-07-25,"H.No. 122, Oak Chowk",Mathura,Manipur,371261,5438285553,bajwaorinder@example.net,Illustrator,733982,GB77JLFG4081395140520,3565441989293581,9.0,37891.0,4210.111111111111,9926.0,6.0,601.0,0.014975041597337771,0.05162388178456692,42.0
96,Sai,Dugar,Male,1993-08-26,"H.No. 432
Gade Chowk",Chandigarh,Arunachal Pradesh,672650,913986858084,falan22@example.com,Museum/gallery conservator,1116856,GB61YTMO3409782150661,502027258073,3.0,12155.0,4051.6666666666665,5951.0,3.0,592.0,0.005067567567567568,0.010883229350963777,31.0
97,Nidra,Narang,Female,2000-10-13,"H.No. 86, Bakshi Nagar",Raipur,Meghalaya,308112,9659495230,falakvarkey@example.com,"Surveyor, planning and development",1917579,GB49CPYS3407394060855,348752328111627,2.0,14993.0,7496.5,9259.0,2.0,183.0,0.01092896174863388,0.007818713075184908,24.0
98,Anya,Tiwari,Female,1988-02-13,"H.No. 332
Karnik Ganj",Hyderabad,Tripura,584493,913195786817,gpant@example.org,Magazine features editor,1163561,GB47SYXO3716300767886,4808160351702749,8.0,38242.0,4780.25,9916.0,7.0,591.0,0.01353637901861252,0.03286634735952821,37.0
99,Aayush,Sengupta,Male,1991-07-23,"50/533, Ram Chowk",Kolkata,Telangana,650186,916888305333,balanbalvan@example.org,"Psychotherapist, dance movement",1151014,GB73DVJF9806554413402,582360336769,5.0,12433.0,2486.6,5482.0,4.0,306.0,0.016339869281045753,0.010801779995725508,33.0
100,Nirja,Bhat,Female,1999-06-13,"06/02, Yogi Path",Jalandhar,Kerala,25825,7799666167,walivasudha@example.net,Chiropodist,1703748,GB64YKPX6561523620573,371085608369635,1.0,8217.0,8217.0,8217.0,1.0,0.0,0.0,0.004822896343825495,25.0
101,Aarini,Saran,Male,1997-12-09,"52, Gill Road",Sangli-Miraj & Kupwad,Assam,753201,8441527087,ubika16@example.net,Lobbyist,1356419,GB80SQRB6871720379015,213193853908321,8.0,39064.0,4883.0,9709.0,6.0,677.0,0.011816838995568686,0.02879936066952763,27.0
102,Aishani,Tella,Male,2000-02-18,"97/681
Bali Ganj",Hindupur,Jharkhand,956355,9597690825,dattabalhaar@example.net,Housing manager/officer,1219623,GB31EXFO0488980712921,3524283760505779,4.0,8561.0,2140.25,2872.0,4.0,244.0,0.01639344262295082,0.0070193822189315875,24.0
103,Manan,Bandi,Male,1997-10-25,"028
Wali Road",Sambhal,Bihar,17596,2096809334,lsinha@example.com,"Runner, broadcasting/film/video",623877,GB05BNKE3307337230188,30111120008809,3.0,9154.0,3051.3333333333335,4318.0,3.0,118.0,0.025423728813559324,0.01467276402239544,27.0
104,Harita,Saini,Male,1985-11-17,"539
Gupta Marg",Rajkot,Sikkim,7425,9784066015,dyalyamini@example.com,Accommodation manager,1942485,GB86PHPT0660269350368,2431829291245899,1.0,1394.0,1394.0,1394.0,1.0,0.0,0.0,0.0007176374592339195,39.0
105,Jagrati,Taneja,Female,1998-07-15,"72, Solanki",Dindigul,West Bengal,829702,170741112,ekaniahuja@example.net,Adult nurse,393228,GB62BHBM2041979285358,371395952491020,5.0,38996.0,7799.2,9955.0,3.0,317.0,0.015772870662460567,0.09916892998463996,26.0
106,Simon,Lad,Female,1988-03-05,"45/346
Oak Zila",Allahabad,Andhra Pradesh,403690,912088725786,goelharita@example.net,Chiropodist,1919289,GB26DUXM7453180637899,3524885097633254,3.0,13021.0,4340.333333333333,8443.0,3.0,242.0,0.012396694214876033,0.006784283138182942,36.0
107,Ekantika,Misra,Male,1999-09-28,"H.No. 536, Ghose Road",Karawal Nagar,Andhra Pradesh,721456,910028455161,ibatra@example.net,Textile designer,499445,GB69LAIC0367390253125,676278358343,6.0,33536.0,5589.333333333333,9669.0,5.0,461.0,0.013015184381778741,0.06714653265124287,25.0
108,Aachal,Khatri,Male,1985-12-22,"H.No. 46, Desai Road",Pondicherry,Haryana,649946,7548640108,vrindamannan@example.org,Information systems manager,1857200,GB05MTZZ1201139801694,4887827294950535415,3.0,13002.0,4334.0,7058.0,3.0,576.0,0.005208333333333333,0.0070008615119534785,39.0
109,Warda,Agrawal,Male,1993-06-03,"91, Kale Circle",Farrukhabad,Andhra Pradesh,482276,913121227172,csidhu@example.com,Counselling psychologist,466660,GB45QQEV8642494760218,4926642199306524634,2.0,6474.0,3237.0,3443.0,1.0,227.0,0.00881057268722467,0.013873055329361847,31.0
110,Yutika,Keer,Male,2003-10-31,"16
Magar Street",Maheshtala,Andhra Pradesh,235558,5150582993,abeerkuruvilla@example.net,"Surveyor, hydrographic",1036384,GB42JIYY3375282540159,4306120364292496272,8.0,40736.0,5092.0,8308.0,5.0,257.0,0.0311284046692607,0.03930589434032174,21.0
111,Upasna,Shroff,Male,1987-06-19,"936, Devan Ganj",Bidhannagar,Chhattisgarh,620961,6916658855,gangaahuja@example.org,Lexicographer,1179523,GB29QATS7721343809164,4906327171058,8.0,41979.0,5247.375,9533.0,6.0,509.0,0.015717092337917484,0.03558981045727807,37.0
112,Ranveer,Upadhyay,Female,1979-03-23,"H.No. 080, Loyal Chowk",Gulbarga,Mizoram,280386,911468605208,yasti23@example.org,Speech and language therapist,413577,GB65WEHG7903744831446,4865346842640628,7.0,24175.0,3453.5714285714284,9165.0,5.0,492.0,0.014227642276422764,0.05845344397778406,45.0
113,Mitesh,Swamy,Male,1981-06-03,"00/90, Rajagopalan Ganj",Nagercoil,Arunachal Pradesh,445539,3278936503,hemangini66@example.net,Banker,1680931,GB75WRWX1121911851445,4397537480631872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
114,Yatin,Vohra,Female,1988-02-25,"51/311, Chaudhry Marg",Gorakhpur,Chhattisgarh,295895,8129008545,pbhalla@example.org,"Development worker, community",628365,GB69ATXP9779812667121,30400416398986,9.0,34189.0,3798.777777777778,8228.0,6.0,426.0,0.02112676056338028,0.054409459470212376,36.0
115,Aachal,Wadhwa,Female,1982-08-03,"076, Chahal Street",Thrissur,Tripura,811568,2939135806,thakkarharinakshi@example.com,Magazine journalist,730661,GB42VSNG9409399554155,587412992261,9.0,41825.0,4647.222222222223,8890.0,6.0,711.0,0.012658227848101266,0.05724268846975547,42.0
116,Faraj,Varkey,Female,1992-01-21,"H.No. 81
Jaggi Path",Phusro,Jharkhand,244126,359195930,walizayyan@example.net,Police officer,1495078,GB30FGTE8842282157771,4405873159351,1.0,6982.0,6982.0,6982.0,1.0,0.0,0.0,0.004669990462036094,33.0
117,Kala,Kibe,Male,1983-03-15,"H.No. 649, Arya Zila",Bathinda,Chhattisgarh,468132,2489189027,whari@example.com,"Engineer, biomedical",855500,GB86OXAB6694887758895,4978545421013214,9.0,41395.0,4599.444444444444,9944.0,5.0,604.0,0.014900662251655629,0.048386908240794856,41.0
118,Warjas,Thakkar,Male,1991-06-28,"628, Ghose Marg",Ozhukarai,Kerala,806517,848566231,unnati88@example.org,"Production designer, theatre/television/film",428593,GB06JTCP7470299503481,180044795243096,7.0,41138.0,5876.857142857143,9093.0,4.0,276.0,0.025362318840579712,0.09598383548028083,33.0
119,Charvi,Sood,Female,1988-06-18,"065, Narain Zila",Rewa,Kerala,290210,5398624875,godadipta@example.net,"Buyer, industrial",1972402,GB29TXTU3640812534757,3514387442916379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
120,Jack,Kashyap,Male,1981-06-08,"54/916
Sankaran Zila",Ichalkaranji,Mizoram,977002,7210928822,meeratata@example.net,Mining engineer,1162800,GB48ZLEI0978421619811,3521941942476770,6.0,28768.0,4794.666666666667,6955.0,5.0,671.0,0.00894187779433681,0.024740282077743377,43.0
121,Damini,Dhar,Male,1976-03-12,"64/55
Puri Nagar",Adoni,Himachal Pradesh,366,8997591972,fariqray@example.net,Midwife,1185811,GB81PGUD6573190973774,639040701299,2.0,11887.0,5943.5,7440.0,2.0,377.0,0.005305039787798408,0.01002436307303609,48.0
122,Sathvik,Kaul,Male,2002-01-16,"23, Madan Chowk",Maheshtala,Karnataka,946448,919311389195,chananidhi@example.net,Mental health nurse,722530,GB44AOTI7521411379091,2628461290936568,2.0,9693.0,4846.5,6910.0,1.0,519.0,0.0038535645472061657,0.013415359915851246,23.0
123,Yatin,Pillai,Male,1992-11-19,"10
Mitter Circle",Proddatur,Punjab,913276,4037455139,vamakshi49@example.com,Electrical engineer,548223,GB34HVRE9271364528870,213139555368371,7.0,32237.0,4605.285714285715,8304.0,6.0,693.0,0.010101010101010102,0.05880271349432621,32.0
124,Owen,Rajagopal,Male,1999-02-10,"53/81, Bajwa Ganj",Mau,Sikkim,853284,911970336545,prishaparsa@example.com,Health physicist,1473485,GB79UUEE7258098864919,371496881844717,3.0,12661.0,4220.333333333333,8788.0,3.0,458.0,0.006550218340611353,0.008592554386369728,26.0
125,Oviya,Aurora,Female,2000-02-20,"819
Patil Path",Mysore,Tamil Nadu,606958,1351237168,yadavi99@example.com,Barrister's clerk,1030060,GB91LYQR5402948848930,377491916114644,9.0,45080.0,5008.888888888889,8763.0,6.0,498.0,0.018072289156626505,0.04376444090635497,24.0
126,Falak,Rastogi,Male,2002-04-13,"252, Dada Road",Ramgarh,Mizoram,515305,5498374378,aishani02@example.org,Sports coach,1112371,GB59CXBZ2544499045419,4223768354439817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
127,Eta,Nadkarni,Female,1979-04-06,"16/287, Borde",Rampur,Rajasthan,105712,918150849588,saneyashasvi@example.com,"Engineer, building services",1222516,GB15MQKW2047666516273,180039487432437,7.0,47716.0,6816.571428571428,9334.0,5.0,549.0,0.012750455373406194,0.03903098200759745,45.0
128,Onkar,Goswami,Male,1979-04-18,"007
Saha Circle",Dehri,Jharkhand,891785,1326522796,fuppal@example.org,Location manager,762073,GB50BKDY4723791878660,180079838198022,2.0,8051.0,4025.5,6172.0,2.0,286.0,0.006993006993006993,0.010564604703223969,45.0
129,Atharv,Baria,Male,1978-07-19,"30/490
Vaidya Zila",Morbi,Maharashtra,87775,914497777328,daksha28@example.com,Secretary/administrator,416921,GB39SUVC5234446460795,4896946871577451,4.0,18533.0,4633.25,7181.0,3.0,601.0,0.0066555740432612314,0.04445206645863365,46.0
130,Samuel,Handa,Male,1985-01-24,"H.No. 155
Nori Ganj",Machilipatnam,Manipur,150341,3635579940,abhimanyu30@example.com,Audiological scientist,801977,GB26KPTH7990735390030,4989123356594403634,3.0,17267.0,5755.666666666667,9492.0,2.0,508.0,0.005905511811023622,0.021530542646484876,40.0
131,Zashil,Deep,Male,1996-01-21,"946, Nath Ganj",Muzaffarpur,Odisha,633438,916278858785,frederick91@example.com,"Engineer, civil (contracting)",343744,GB21DFTO7514130423324,568805215866,8.0,35944.0,4493.0,7432.0,5.0,373.0,0.021447721179624665,0.10456618879165891,29.0
132,Nilima,Vala,Male,1994-09-20,"08, Bahri",Mau,Telangana,533720,3447097559,sanyarana@example.com,Health service manager,1036777,GB39MNFH9261382682414,180014757699569,6.0,26697.0,4449.5,7584.0,5.0,683.0,0.008784773060029283,0.025749992524911336,30.0
133,Vrishti,Dara,Male,1986-11-23,"H.No. 27, Shere",Bhiwani,Uttarakhand,870235,3579407150,gvenkatesh@example.net,Press photographer,1826184,GB55FSHZ0107774713075,2261119037692850,6.0,25953.0,4325.5,7555.0,6.0,683.0,0.008784773060029283,0.014211601897727721,38.0
134,Siya,Dasgupta,Female,1977-07-20,"93/832, Kapadia Ganj",Burhanpur,Haryana,419079,919918086445,sastrychavvi@example.org,Radio broadcast assistant,1803116,GB20IDXK7865513169884,60493080356,4.0,19383.0,4845.75,6850.0,4.0,436.0,0.009174311926605505,0.010749724366041897,47.0
135,Joshua,Grover,Female,1991-10-11,"H.No. 59
Muni Zila",Satna,Manipur,762234,7334556841,wishijhaveri@example.com,Private music teacher,912212,GB44XBBC7583178368951,4570083536067778,7.0,24248.0,3464.0,6974.0,6.0,535.0,0.013084112149532711,0.026581540255993123,33.0
136,Liam,Mittal,Female,1992-07-21,"H.No. 686, Tiwari Zila",Vijayanagaram,Andhra Pradesh,911458,1091547881,neelchar@example.org,Medical secretary,1267137,GB98PWSF7413438774607,3513025582432895,9.0,46452.0,5161.333333333333,9991.0,6.0,681.0,0.013215859030837005,0.0366590195061781,32.0
137,Rudra,Menon,Female,1979-12-05,"56
Solanki Zila",Anand,Tamil Nadu,530996,5695254003,fariqpandit@example.net,Private music teacher,1919713,GB17IMVD6265084766170,343105898033322,3.0,12598.0,4199.333333333333,9675.0,2.0,231.0,0.012987012987012988,0.006562439281288401,45.0
138,Shivani,Prasad,Male,2004-05-25,"69
Ahluwalia Nagar",Gangtok,Kerala,292812,915754971837,revagera@example.org,Graphic designer,1837774,GB11RRPX7170041401161,4219821046368203,4.0,20954.0,5238.5,8526.0,4.0,448.0,0.008928571428571428,0.011401837222639998,20.0
139,Jhalak,Modi,Male,1991-10-12,"88/918, Kadakia Road",Khora ,Odisha,35204,915637918710,eshroff@example.net,Jewellery designer,505858,GB89ATKQ9174127420925,4404117089516,9.0,41732.0,4636.888888888889,7635.0,6.0,599.0,0.015025041736227046,0.08249745976143502,33.0
140,Triya,Devan,Female,1997-02-22,"H.No. 73
Anand Circle",Kharagpur,Nagaland,529238,916828324552,chamantoor@example.net,Herpetologist,670580,GB51ALGQ5060332212569,3562542939993262,4.0,15936.0,3984.0,6583.0,3.0,188.0,0.02127659574468085,0.02376450237108175,27.0
141,Amol,Parmar,Male,1976-03-22,"63, Bhakta Circle",Dindigul,Chhattisgarh,834269,635920604,raagini92@example.com,Management consultant,1422737,GB35JYTD2522398241428,4068027752080212,8.0,48935.0,6116.875,8644.0,4.0,639.0,0.012519561815336464,0.03439497250721672,48.0
142,Jai,Khatri,Male,2004-04-27,"H.No. 54, Aurora",Patiala,Uttar Pradesh,862123,2477402775,ekanta75@example.org,Equities trader,1230942,GB62HAFB3666466435683,6011311943702121,4.0,12874.0,3218.5,5130.0,4.0,491.0,0.008146639511201629,0.010458656866042429,20.0
143,Daksh,Vyas,Male,1977-03-04,"H.No. 60, Som Marg",Jaunpur,Uttarakhand,941209,9531549803,hemani84@example.com,"Journalist, newspaper",1371803,GB33CZZG2481022936141,180073174848696,7.0,45636.0,6519.428571428572,9822.0,4.0,363.0,0.01928374655647383,0.033267167370241935,47.0
144,Gabriel,Sengupta,Male,2004-04-16,"H.No. 72, Rege Street",Panvel,Tripura,769873,2279642265,anitasani@example.net,Radio producer,685060,GB02VSGH6325503946671,4055097224459026,6.0,33105.0,5517.5,9351.0,5.0,642.0,0.009345794392523364,0.04832423437363151,20.0
145,Mahika,Chada,Male,2000-11-26,"00/278, Kakar Marg",Nagercoil,Karnataka,428555,7251909585,sachi00@example.com,Careers information officer,705870,GB02XIZG2995717575021,4265419200798050,4.0,24426.0,6106.5,9056.0,4.0,518.0,0.007722007722007722,0.03460410557184751,24.0
146,Hardik,Peri,Female,1984-03-09,"75/53
Memon Road",Nellore,Bihar,851872,6379036180,zarna08@example.com,"Psychologist, forensic",1295158,GB04YTJU3123121786232,4452492415171168,4.0,17996.0,4499.0,8661.0,3.0,121.0,0.03305785123966942,0.013894829819991074,40.0
147,Ucchal,Kamdar,Female,1982-10-13,"H.No. 053
Varghese Zila",Coimbatore,Chhattisgarh,142803,7737625267,keyaaurora@example.com,Air traffic controller,1797441,GB61TJFN2563304205057,30371738564599,7.0,39265.0,5609.285714285715,9962.0,6.0,662.0,0.010574018126888218,0.02184494511920002,42.0
148,Siddharth,Radhakrishnan,Male,2002-09-13,"326, Sood Zila",Khammam,Jharkhand,364055,8385768353,idalia@example.com,Physiotherapist,1303003,GB63AKGO3226084159932,3570293819994547,3.0,8970.0,2990.0,5030.0,3.0,593.0,0.00505902192242833,0.00688409773423392,22.0
149,Tanay,Kant,Female,2001-02-16,"489, Bobal Circle",Mehsana,Maharashtra,26459,6455074210,sooddaksha@example.org,"Surveyor, rural practice",756035,GB62CTBC3567201162783,4999463445838063622,3.0,22272.0,7424.0,9896.0,3.0,305.0,0.009836065573770493,0.029458953619872094,23.0
150,Rehaan,Murthy,Female,1975-03-19,"36/83
Sane Street",Bijapur,Haryana,927338,7026932429,yoshitamangat@example.org,Film/video editor,866168,GB25HGPC7294743523657,4216295225518,2.0,16510.0,8255.0,8302.0,2.0,98.0,0.02040816326530612,0.019060967387389053,49.0
151,Udant,Sathe,Male,2004-08-02,"456
Savant",Chandrapur,Nagaland,776585,918970608963,mannanira@example.net,"Restaurant manager, fast food",1306384,GB77RMQT8596439593148,4444256446332399882,2.0,7211.0,3605.5,4504.0,2.0,248.0,0.008064516129032258,0.005519816531739519,20.0
152,Neha,Bassi,Female,1994-01-27,"225, Ray Road",Arrah,Manipur,229227,911607864625,ayushnagi@example.net,Stage manager,1424202,GB68QCCE1715693167878,4493024704833130992,7.0,28221.0,4031.5714285714284,7960.0,4.0,341.0,0.020527859237536656,0.01981530709829083,31.0
153,Jacob,Mannan,Male,1983-01-14,"86
Bath Ganj",Purnia,Uttar Pradesh,73566,3279333671,janakirajan@example.org,Illustrator,1958527,GB73GSPR9744313194165,4347174583543044974,6.0,36581.0,6096.833333333333,8780.0,5.0,659.0,0.009104704097116844,0.018677812458036066,42.0
154,Nicholas,Acharya,Male,1981-05-10,"052
Balasubramanian Path",Akola,Madhya Pradesh,780970,916064291096,chanakya16@example.org,Haematologist,1863199,GB06WSTY8435982370152,4225356497015622746,7.0,41812.0,5973.142857142857,9756.0,5.0,607.0,0.011532125205930808,0.022440973830492608,43.0
155,Zarna,Ravel,Male,1997-12-19,"H.No. 97
Chokshi Street",Thoothukudi,Haryana,159920,916545096832,azaansarraf@example.com,"Engineer, building services",709734,GB02XHOU5423399361892,213137335071091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
156,Wridesh,Virk,Female,1979-02-08,"H.No. 65
Bhakta Nagar",Srikakulam,Assam,143411,911343350043,reyanshkrishna@example.org,Industrial/product designer,271014,GB63PQKC6026951707909,4194018211323,2.0,10744.0,5372.0,9558.0,2.0,214.0,0.009345794392523364,0.03964370844310626,46.0
157,Bina,Dewan,Male,1996-05-12,"33/781, Bajwa Ganj",Bhubaneswar,Manipur,714500,9526247928,oviya04@example.net,Armed forces technical officer,629350,GB50CUDR1162559392278,3571445305811606,9.0,43493.0,4832.555555555556,8808.0,6.0,597.0,0.01507537688442211,0.06910780964487169,28.0
158,Rajata,Mittal,Male,1975-07-20,"H.No. 823, Dhillon Ganj",Bhusawal,Arunachal Pradesh,43677,2390488728,kapadialibni@example.org,Nutritional therapist,1651643,GB78UCUW4571382237796,30311723001918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
159,David,Sami,Female,1988-12-25,"801
Dhillon Nagar",Tiruchirappalli,Jharkhand,447501,2225870795,yahvi48@example.com,Newspaper journalist,830520,GB17GRRS7042017228715,379681093110484,3.0,13503.0,4501.0,7695.0,3.0,150.0,0.02,0.016258488657708424,36.0
160,Shaurya,Karan,Male,1987-03-02,"H.No. 20
Andra Nagar",Malda,Mizoram,103065,5728701626,vinaya30@example.net,"Engineer, automotive",446300,GB73SEQE5792913713130,60461962213,1.0,1268.0,1268.0,1268.0,1.0,0.0,0.0,0.0028411382478153707,37.0
161,Joshua,Nazareth,Female,1983-08-22,"60/228, Lanka Road",Malda,Jharkhand,486518,4922561758,rushilsaha@example.com,"Therapist, speech and language",832964,GB48BIET6383701802094,4878955620516340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
162,Rachit,Thakkar,Female,1998-10-01,"H.No. 39
Dugar Circle",Bathinda,Assam,364852,1954295331,krishna31@example.com,"Solicitor, Scotland",1935111,GB77XHQJ0213083866389,4749020122600,1.0,6983.0,6983.0,6983.0,1.0,0.0,0.0,0.0036085785259863646,26.0
163,Guneet,Ramachandran,Female,2003-11-28,"82/893
Ramachandran Circle",Kumbakonam,Nagaland,720563,910627180228,wwarrior@example.net,Systems developer,1107789,GB55FWGT5111624649889,2295979442320151,5.0,32281.0,6456.2,8186.0,5.0,639.0,0.00782472613458529,0.02914002576302888,21.0
164,Advika,Yadav,Male,1979-05-17,"H.No. 092, Karpe Marg",Panipat,Himachal Pradesh,498559,4415493459,yahviwali@example.net,Newspaper journalist,744198,GB16FGRP6428055638906,2550582424822366,9.0,24339.0,2704.3333333333335,7269.0,6.0,507.0,0.01775147928994083,0.032705005925842315,45.0
165,Faras,Bala,Male,1994-09-24,"H.No. 52, Baral Road",Uluberia,Rajasthan,707298,4510764577,boselogan@example.org,Control and instrumentation engineer,1293820,GB62YFSH3308931846590,4096740039557131742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
166,Gautami,Devi,Male,1979-05-19,"835
Patla Road",Bally,Tamil Nadu,821779,912352180178,birmohini@example.net,Field seismologist,514731,GB80LQTF2903948025165,503874958773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
167,Gaurangi,Bera,Female,2004-08-13,"H.No. 24
Reddy Street",Sambalpur,Nagaland,377087,911709140260,nsehgal@example.com,"Geneticist, molecular",1290259,GB12VNSS5126025112583,4928934300532,4.0,14630.0,3657.5,5349.0,3.0,429.0,0.009324009324009324,0.011338808719799668,20.0
168,Megha,Raman,Male,1986-08-27,"H.No. 188
Rattan Marg",Udupi,Telangana,345796,4858655965,nnori@example.org,Architectural technologist,1946186,GB88FPZE7646277227760,4888335863665054,8.0,41405.0,5175.625,7781.0,5.0,665.0,0.012030075187969926,0.021274944943597374,38.0
169,Luke,Barad,Female,1987-04-17,"95/37
Bansal",Phagwara,Himachal Pradesh,822332,912544385710,warjas67@example.com,Horticultural consultant,1311499,GB48JIVW9043248329022,6513193791372691,7.0,32482.0,4640.285714285715,8311.0,5.0,416.0,0.016826923076923076,0.024767079502157455,37.0
170,Indali,Parmer,Female,1983-11-15,"H.No. 226
Sengupta Ganj",Silchar,Jharkhand,313059,9161673262,kuruvillanathan@example.org,Warden/ranger,1475713,GB90BQVD1201446060724,6011085293088063,6.0,38521.0,6420.166666666667,9905.0,4.0,237.0,0.02531645569620253,0.02610331412679837,41.0
